school_id,LSS Number,LSS Name,School Number,School Name,Grade,Enrolled Count 2019,Enrolled Count 2020,grade_id,pct_change,School Type
021274,02,Anne Arundel,1274,Marley Glen School,Prekindergarten,74.0,89.0,021274Prekindergarten,0.20270270270270263,All Students
021274,02,Anne Arundel,1274,Marley Glen School,Total Enrollment,136.0,160.0,021274Total Enrollment,0.17647058823529416,Elementary
021274,02,Anne Arundel,1274,Marley Glen School,Total Enrollment,136.0,160.0,021274Total Enrollment,0.17647058823529416,Middle
021274,02,Anne Arundel,1274,Marley Glen School,Total Enrollment,136.0,160.0,021274Total Enrollment,0.17647058823529416,High
021274,02,Anne Arundel,1274,Marley Glen School,Total Enrollment,136.0,160.0,021274Total Enrollment,0.17647058823529416,All Students
021323,02,Anne Arundel,1323,North County High,Grade 9,629.0,635.0,021323Grade 9,0.009538950715421324,High
021323,02,Anne Arundel,1323,North County High,Grade 10,634.0,605.0,021323Grade 10,-0.045741324921135695,High
021323,02,Anne Arundel,1323,North County High,Grade 11,531.0,534.0,021323Grade 11,0.005649717514124353,High
021323,02,Anne Arundel,1323,North County High,Grade 12,495.0,512.0,021323Grade 12,0.03434343434343434,High
021323,02,Anne Arundel,1323,North County High,Total Enrollment,2289.0,2286.0,021323Total Enrollment,-0.001310615989515096,High
022013,02,Anne Arundel,2013,Severna Park High,Grade 9,481.0,520.0,022013Grade 9,0.08108108108108114,High
022013,02,Anne Arundel,2013,Severna Park High,Grade 10,522.0,472.0,022013Grade 10,-0.09578544061302685,High
022013,02,Anne Arundel,2013,Severna Park High,Grade 11,437.0,502.0,022013Grade 11,0.14874141876430214,High
022013,02,Anne Arundel,2013,Severna Park High,Grade 12,425.0,438.0,022013Grade 12,0.030588235294117583,High
022013,02,Anne Arundel,2013,Severna Park High,Total Enrollment,1865.0,1932.0,022013Total Enrollment,0.03592493297587129,High
022023,02,Anne Arundel,2023,Northeast High,Grade 9,350.0,322.0,022023Grade 9,-0.07999999999999996,High
022023,02,Anne Arundel,2023,Northeast High,Grade 10,369.0,346.0,022023Grade 10,-0.06233062330623307,High
022023,02,Anne Arundel,2023,Northeast High,Grade 11,353.0,367.0,022023Grade 11,0.03966005665722383,High
022023,02,Anne Arundel,2023,Northeast High,Grade 12,303.0,332.0,022023Grade 12,0.09570957095709565,High
022023,02,Anne Arundel,2023,Northeast High,Total Enrollment,1375.0,1367.0,022023Total Enrollment,-0.0058181818181818334,High
022033,02,Anne Arundel,2033,George Fox Middle,Grade 6,328.0,277.0,022033Grade 6,-0.1554878048780488,Middle
022033,02,Anne Arundel,2033,George Fox Middle,Grade 7,281.0,326.0,022033Grade 7,0.16014234875444844,Middle
022033,02,Anne Arundel,2033,George Fox Middle,Grade 8,254.0,281.0,022033Grade 8,0.10629921259842523,Middle
022033,02,Anne Arundel,2033,George Fox Middle,Total Enrollment,863.0,884.0,022033Total Enrollment,0.024333719582850577,Middle
022043,02,Anne Arundel,2043,Severna Park Middle,Grade 6,491.0,496.0,022043Grade 6,0.010183299389002087,Middle
022043,02,Anne Arundel,2043,Severna Park Middle,Grade 7,450.0,507.0,022043Grade 7,0.1266666666666667,Middle
022043,02,Anne Arundel,2043,Severna Park Middle,Grade 8,528.0,450.0,022043Grade 8,-0.1477272727272727,Middle
022043,02,Anne Arundel,2043,Severna Park Middle,Total Enrollment,1469.0,1453.0,022043Total Enrollment,-0.010891763104152519,Middle
022052,02,Anne Arundel,2052,Arnold Elementary,Kindergarten,54.0,90.0,022052Kindergarten,0.6666666666666667,Elementary
022052,02,Anne Arundel,2052,Arnold Elementary,Grade 1,75.0,73.0,022052Grade 1,-0.026666666666666616,Elementary
022052,02,Anne Arundel,2052,Arnold Elementary,Grade 2,78.0,100.0,022052Grade 2,0.28205128205128216,Elementary
022052,02,Anne Arundel,2052,Arnold Elementary,Grade 3,87.0,92.0,022052Grade 3,0.05747126436781613,Elementary
022052,02,Anne Arundel,2052,Arnold Elementary,Grade 4,79.0,94.0,022052Grade 4,0.1898734177215189,Elementary
022052,02,Anne Arundel,2052,Arnold Elementary,Grade 5,62.0,94.0,022052Grade 5,0.5161290322580645,Elementary
022052,02,Anne Arundel,2052,Arnold Elementary,Total Enrollment,435.0,543.0,022052Total Enrollment,0.24827586206896557,Elementary
022062,02,Anne Arundel,2062,Belvedere Elementary,Prekindergarten,46.0,53.0,022062Prekindergarten,0.15217391304347827,Elementary
022062,02,Anne Arundel,2062,Belvedere Elementary,Kindergarten,77.0,79.0,022062Kindergarten,0.025974025974025983,Elementary
022062,02,Anne Arundel,2062,Belvedere Elementary,Grade 1,70.0,75.0,022062Grade 1,0.0714285714285714,Elementary
022062,02,Anne Arundel,2062,Belvedere Elementary,Grade 2,77.0,77.0,022062Grade 2,0.0,Elementary
022062,02,Anne Arundel,2062,Belvedere Elementary,Grade 3,90.0,68.0,022062Grade 3,-0.24444444444444446,Elementary
022062,02,Anne Arundel,2062,Belvedere Elementary,Grade 4,92.0,87.0,022062Grade 4,-0.05434782608695654,Elementary
022062,02,Anne Arundel,2062,Belvedere Elementary,Grade 5,94.0,93.0,022062Grade 5,-0.010638297872340385,Elementary
022062,02,Anne Arundel,2062,Belvedere Elementary,Total Enrollment,546.0,532.0,022062Total Enrollment,-0.02564102564102566,Elementary
022072,02,Anne Arundel,2072,Benfield Elementary,Kindergarten,71.0,55.0,022072Kindergarten,-0.22535211267605637,Elementary
022072,02,Anne Arundel,2072,Benfield Elementary,Grade 1,64.0,72.0,022072Grade 1,0.125,Elementary
022072,02,Anne Arundel,2072,Benfield Elementary,Grade 2,52.0,65.0,022072Grade 2,0.25,Elementary
022072,02,Anne Arundel,2072,Benfield Elementary,Grade 3,71.0,57.0,022072Grade 3,-0.19718309859154926,Elementary
022072,02,Anne Arundel,2072,Benfield Elementary,Grade 4,85.0,73.0,022072Grade 4,-0.14117647058823535,Elementary
022072,02,Anne Arundel,2072,Benfield Elementary,Grade 5,82.0,82.0,022072Grade 5,0.0,Elementary
022072,02,Anne Arundel,2072,Benfield Elementary,Total Enrollment,434.0,410.0,022072Total Enrollment,-0.055299539170506895,Elementary
022082,02,Anne Arundel,2082,Bodkin Elementary,Kindergarten,83.0,102.0,022082Kindergarten,0.22891566265060237,Elementary
022082,02,Anne Arundel,2082,Bodkin Elementary,Grade 1,84.0,81.0,022082Grade 1,-0.0357142857142857,Elementary
022082,02,Anne Arundel,2082,Bodkin Elementary,Grade 2,94.0,86.0,022082Grade 2,-0.08510638297872342,Elementary
022082,02,Anne Arundel,2082,Bodkin Elementary,Grade 3,105.0,97.0,022082Grade 3,-0.07619047619047614,Elementary
022082,02,Anne Arundel,2082,Bodkin Elementary,Grade 4,82.0,105.0,022082Grade 4,0.2804878048780488,Elementary
022082,02,Anne Arundel,2082,Bodkin Elementary,Grade 5,117.0,86.0,022082Grade 5,-0.2649572649572649,Elementary
022082,02,Anne Arundel,2082,Bodkin Elementary,Total Enrollment,565.0,557.0,022082Total Enrollment,-0.01415929203539823,Elementary
022092,02,Anne Arundel,2092,Cape St. Claire Elementary,Kindergarten,84.0,105.0,022092Kindergarten,0.25,Elementary
022092,02,Anne Arundel,2092,Cape St. Claire Elementary,Grade 1,103.0,87.0,022092Grade 1,-0.15533980582524276,Elementary
022092,02,Anne Arundel,2092,Cape St. Claire Elementary,Grade 2,101.0,107.0,022092Grade 2,0.05940594059405946,Elementary
022092,02,Anne Arundel,2092,Cape St. Claire Elementary,Grade 3,100.0,100.0,022092Grade 3,0.0,Elementary
022092,02,Anne Arundel,2092,Cape St. Claire Elementary,Grade 4,117.0,105.0,022092Grade 4,-0.10256410256410253,Elementary
022092,02,Anne Arundel,2092,Cape St. Claire Elementary,Grade 5,108.0,121.0,022092Grade 5,0.12037037037037046,Elementary
022092,02,Anne Arundel,2092,Cape St. Claire Elementary,Total Enrollment,613.0,625.0,022092Total Enrollment,0.019575856443719397,Elementary
022102,02,Anne Arundel,2102,Folger Mckinsey Elementary,Kindergarten,97.0,94.0,022102Kindergarten,-0.030927835051546393,Elementary
022102,02,Anne Arundel,2102,Folger Mckinsey Elementary,Grade 1,108.0,95.0,022102Grade 1,-0.12037037037037035,Elementary
022102,02,Anne Arundel,2102,Folger Mckinsey Elementary,Grade 2,94.0,113.0,022102Grade 2,0.2021276595744681,Elementary
022102,02,Anne Arundel,2102,Folger Mckinsey Elementary,Grade 3,112.0,98.0,022102Grade 3,-0.125,Elementary
022102,02,Anne Arundel,2102,Folger Mckinsey Elementary,Grade 4,100.0,117.0,022102Grade 4,0.16999999999999993,Elementary
022102,02,Anne Arundel,2102,Folger Mckinsey Elementary,Grade 5,105.0,95.0,022102Grade 5,-0.09523809523809523,Elementary
022102,02,Anne Arundel,2102,Folger Mckinsey Elementary,Total Enrollment,616.0,612.0,022102Total Enrollment,-0.00649350649350644,Elementary
022112,02,Anne Arundel,2112,Fort Smallwood Elementary,Prekindergarten,48.0,47.0,022112Prekindergarten,-0.02083333333333337,Elementary
022112,02,Anne Arundel,2112,Fort Smallwood Elementary,Kindergarten,69.0,67.0,022112Kindergarten,-0.02898550724637683,Elementary
022112,02,Anne Arundel,2112,Fort Smallwood Elementary,Grade 1,71.0,71.0,022112Grade 1,0.0,Elementary
